id,item_id,dept_id,cat_id,store_id,state_id,d,sales_units,date,wm_yr_wk,weekday,month,year,event_name_1,event_type_1,snap_CA,snap_TX,snap_WI,sell_price
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1688,0,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,31,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,58,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,54,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,22,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.97
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,10,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.97
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1688,40,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,44,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,19,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,18,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1688,26,2015-09-12,11533,Saturday,9,2015,,,0,1,1,3.84
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,55,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,40,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,21,2015-09-12,11533,Saturday,9,2015,,,0,1,1,3.84
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1688,29,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,18,2015-09-12,11533,Saturday,9,2015,,,0,1,1,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1688,40,2015-09-12,11533,Saturday,9,2015,,,0,1,1,0.98
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1688,178,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.48
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1688,128,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1688,83,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1688,79,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1688,93,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.48
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1688,105,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1688,25,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.48
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1688,106,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.48
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1688,102,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1688,63,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1688,42,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1688,64,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1688,66,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.48
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1688,169,2015-09-12,11533,Saturday,9,2015,,,0,1,1,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1688,54,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1688,52,2015-09-12,11533,Saturday,9,2015,,,0,1,1,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,44,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,4,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,3,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,7,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,24,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,17,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,8,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,8,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,21,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,14,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,5,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,1,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,0,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,6,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1689,6,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1689,0,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,43,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,43,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,38,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,18,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.97
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,11,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.97
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1689,21,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,27,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,20,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,31,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1689,17,2015-09-13,11533,Sunday,9,2015,,,0,1,0,3.84
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,44,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,37,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,26,2015-09-13,11533,Sunday,9,2015,,,0,1,0,3.84
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1689,23,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,18,2015-09-13,11533,Sunday,9,2015,,,0,1,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1689,28,2015-09-13,11533,Sunday,9,2015,,,0,1,0,0.98
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1689,161,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.48
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1689,112,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1689,78,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1689,109,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1689,69,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.48
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1689,110,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1689,19,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.48
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1689,122,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.48
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1689,88,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1689,67,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1689,52,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1689,57,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1689,49,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.48
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1689,136,2015-09-13,11533,Sunday,9,2015,,,0,1,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1689,71,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1689,72,2015-09-13,11533,Sunday,9,2015,,,0,1,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,2,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,3,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,1,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,17,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,5,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,1,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,4,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,4,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,3,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,9,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,2,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,0,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,5,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,21,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1690,1,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1690,8,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,57,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,40,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,30,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,10,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.97
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,19,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.97
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1690,15,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,25,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,29,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,27,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1690,14,2015-09-14,11533,Monday,9,2015,,,0,0,1,3.84
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,33,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,37,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,17,2015-09-14,11533,Monday,9,2015,,,0,0,1,3.84
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1690,12,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,0,2015-09-14,11533,Monday,9,2015,,,0,0,1,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1690,26,2015-09-14,11533,Monday,9,2015,,,0,0,1,0.98
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1690,126,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.48
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1690,65,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1690,65,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1690,52,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1690,43,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.48
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1690,73,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1690,30,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.48
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1690,63,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.48
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1690,46,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1690,47,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1690,59,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1690,49,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1690,69,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.48
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1690,81,2015-09-14,11533,Monday,9,2015,,,0,0,1,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1690,28,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1690,40,2015-09-14,11533,Monday,9,2015,,,0,0,1,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,66,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,7,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,12,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,13,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,6,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,22,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,11,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,4,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,4,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,4,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,2,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,7,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,7,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,14,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1691,4,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1691,5,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1691,27,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1691,37,2015-09-15,11533,Tuesday,9,2015,,,0,1,1,0.98
